epochs,train_loss,train_accuracy,validation_loss,validation_accuracy
1,3.83676882333827,0.03898934070272404,3.742633710437351,0.06
2,3.6995502339433504,0.05983418870904066,3.7018462965223526,0.057777777777777775
3,3.6117164520326925,0.07422029214370311,3.565115054448446,0.07333333333333333
4,3.519186496004209,0.09380181602842479,3.486219074461195,0.10666666666666667
5,3.424083931994824,0.11205684958547177,3.4016311391194662,0.12
6,3.3438242831796794,0.13010659297275956,3.3703152635362414,0.10222222222222223
7,3.274060042231063,0.1434030793525464,3.2960491710238986,0.14222222222222222
8,3.219481677681478,0.15344650611922622,3.238975717756483,0.13333333333333333
9,3.170554901760085,0.16533754441373866,3.1797368876139323,0.17777777777777778
10,3.132103869693815,0.172001579155152,3.1264406882392035,0.16666666666666666
11,3.085065618606128,0.18338728780102645,3.228483550813463,0.14222222222222222
12,3.058942398966606,0.18487169364390052,3.015112370385064,0.2111111111111111
13,3.0253098018960993,0.19526253454401896,3.089408451716105,0.19555555555555557
14,2.987881161004152,0.20074220292143702,2.9912609100341796,0.19111111111111112
15,2.9564391910027386,0.2065534938807738,2.916662474738227,0.19777777777777777
16,2.933707503496871,0.21370706671930517,2.9360357973310682,0.2288888888888889
17,2.9168148820540485,0.21489143308330044,2.997634430991279,0.20444444444444446
18,2.8818253665755402,0.22362416107382552,2.911573026445177,0.22666666666666666
19,2.8676900282030373,0.22333991314646665,2.886467841466268,0.22444444444444445
20,2.8410318245795514,0.23333596525858666,2.924341984854804,0.19777777777777777
21,2.825905521831821,0.23643110935649428,2.8983862029181586,0.23777777777777778
22,2.8051574512531388,0.23870509277536517,2.830063196818034,0.24666666666666667
23,2.7828426051601043,0.2452270035530991,2.8421782875061035,0.22
24,2.7702453889255696,0.2458744571654165,2.8008840454949273,0.2288888888888889
25,2.7553327132720886,0.2508803789972365,2.769251652823554,0.23555555555555555
26,2.7438263347353145,0.2546703513620213,2.9107363594902886,0.20222222222222222
27,2.722462849931382,0.25688116857481247,2.763657585779826,0.24666666666666667
28,2.7053375859115607,0.26076589024871694,2.7632810995313855,0.24
29,2.6896200934333665,0.26561389656533757,2.747411296632555,0.28444444444444444
30,2.681209815756116,0.2670983024082116,2.6869929197099474,0.25555555555555554
