epochs,train_loss,train_accuracy,validation_loss,validation_accuracy
1,0.03654107083280332,0.07163047769443348,0.04362805485725403,0.06222222222222222
2,0.033899501771396015,0.11799447295696802,0.04535092949867248,0.03777777777777778
3,0.0320278229429559,0.15106198183971575,0.05833238959312439,0.06
