epochs,train_loss,train_accuracy,validation_loss,validation_accuracy
1,3.9211542020105723,0.023371496249506515,3.900583897696601,0.02
2,3.8583073122775278,0.03392025266482432,3.8585773542192245,0.035555555555555556
3,3.8222937962494017,0.04307935254638768,3.828454212612576,0.04
4,3.7852118702138124,0.055428345834978285,3.784840137693617,0.06
5,3.752012638264478,0.06057639163047769,3.742472735510932,0.07111111111111111
6,3.7211314607071304,0.06790367153572839,3.6881262885199653,0.06888888888888889
7,3.6967363704375678,0.07242005527043031,3.661571378707886,0.08666666666666667
8,3.681199629207962,0.07621002763521516,3.6561070993211535,0.07555555555555556
9,3.661175260487348,0.07785234899328859,3.6530332459343806,0.08444444444444445
10,3.6461386636552535,0.08198973549151205,3.6136668088701036,0.08666666666666667
11,3.634071259214339,0.08364784840110541,3.6506071853637696,0.08222222222222222
12,3.631118080091721,0.08552704303197789,3.634188986884223,0.08222222222222222
13,3.61480884405167,0.08931701539676273,3.6142601924472384,0.1
14,3.602889410174039,0.09065929727595737,3.573077269660102,0.09777777777777778
15,3.596859998925138,0.09179628898539281,3.6227868207295737,0.07333333333333333
16,3.5909603959319623,0.09380181602842479,3.611147470474243,0.08222222222222222
17,3.5832771122281466,0.09476510067114094,3.5893646409776476,0.09333333333333334
18,3.572308577647851,0.09662850375049349,3.577714449564616,0.08222222222222222
19,3.567813033816657,0.09765495459928938,3.5516477786170113,0.10666666666666667
20,3.5595457816434575,0.0986024476904856,3.600312027401394,0.09111111111111111
21,3.552846335589156,0.0986971969996052,3.5656055365668404,0.08666666666666667
22,3.553743339701222,0.10131859455191472,3.5776448302798802,0.09777777777777778
23,3.539982115523033,0.10163442558231346,3.5465147315131293,0.10222222222222223
24,3.5396751302153615,0.10277141729174892,3.5324786376953123,0.09333333333333334
25,3.5277120196993437,0.10469798657718121,3.4860450670454237,0.10222222222222223
26,3.523979288418209,0.10510856691669956,3.5493065961201986,0.08222222222222222
27,3.514515818581956,0.10834583497828662,3.5148100429111055,0.11333333333333333
28,3.5091099523905,0.10799842084484801,3.503279571533203,0.10222222222222223
29,3.5053483595511117,0.10923016186340308,3.472230282889472,0.10666666666666667
30,3.5140552773948155,0.10724042637189103,3.571338439517551,0.09777777777777778
